index	identifier	file	clip	scale	sum_stat	description
386	ENCFF995AUL	data/encode_rna/ENCFF995AUL.bigWig	768	0.3	sum_sqrt	RNA:type B pancreatic cell
387	ENCFF187QYU	data/encode_rna/ENCFF187QYU.bigWig	768	0.3	sum_sqrt	RNA:esophagus squamous epithelium tissue male adult (37 years)
388	ENCFF301XEH	data/encode_rna/ENCFF301XEH.bigWig	768	0.3	sum_sqrt	RNA:MCF-7
389	ENCFF253SBE	data/encode_rna/ENCFF253SBE.bigWig	768	0.3	sum_sqrt	RNA:left lobe of liver tissue male adult (45 years)
390	ENCFF410ISM	data/encode_rna/ENCFF410ISM.bigWig	768	0.3	sum_sqrt	RNA:natural killer cell male adult (37 years)
391	ENCFF032EUU	data/encode_rna/ENCFF032EUU.bigWig	768	0.3	sum_sqrt	RNA:fibroblast of skin of abdomen male embryo (97 days)
392	ENCFF462KTY	data/encode_rna/ENCFF462KTY.bigWig	768	0.3	sum_sqrt	RNA:pericardium fibroblast NONE and female embryo (20 weeks)
393	ENCFF932VPS	data/encode_rna/ENCFF932VPS.bigWig	768	0.3	sum_sqrt	RNA:large intestine tissue female embryo (105 days)
394	ENCFF228OVL	data/encode_rna/ENCFF228OVL.bigWig	768	0.3	sum_sqrt	RNA:naive B cell
395	ENCFF144GMK	data/encode_rna/ENCFF144GMK.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue female embryo (120 days)
396	ENCFF987VHA	data/encode_rna/ENCFF987VHA.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
397	ENCFF759YTG	data/encode_rna/ENCFF759YTG.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)
398	ENCFF482YAE	data/encode_rna/ENCFF482YAE.bigWig	768	0.3	sum_sqrt	RNA:thymus tissue male embryo (108 days)
399	ENCFF119GRF	data/encode_rna/ENCFF119GRF.bigWig	768	0.3	sum_sqrt	RNA:ovary tissue female adult (61 years)
400	ENCFF856KPS	data/encode_rna/ENCFF856KPS.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 5 uM JQ1 for 4 hours
401	ENCFF287LRZ	data/encode_rna/ENCFF287LRZ.bigWig	768	0.3	sum_sqrt	RNA:cardiac ventricle fibroblast NONE and male adult (18 years)
402	ENCFF610DVT	data/encode_rna/ENCFF610DVT.bigWig	768	0.3	sum_sqrt	RNA:myometrial cell female adult (34 years)
403	ENCFF635XGR	data/encode_rna/ENCFF635XGR.bigWig	768	0.3	sum_sqrt	RNA:kidney epithelial cell male embryo (22 weeks) and male newborn
404	ENCFF197PEN	data/encode_rna/ENCFF197PEN.bigWig	768	0.3	sum_sqrt	RNA:aorta tissue female adult (59 years)
405	ENCFF368ZGL	data/encode_rna/ENCFF368ZGL.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, alpha-beta memory T cell
406	ENCFF290WID	data/encode_rna/ENCFF290WID.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 5 uM MB-3 for 48 hours
407	ENCFF527SQU	data/encode_rna/ENCFF527SQU.bigWig	768	0.3	sum_sqrt	RNA:GM23338
408	ENCFF205VDK	data/encode_rna/ENCFF205VDK.bigWig	768	0.3	sum_sqrt	RNA:cardiac muscle cell originated from RUES2
409	ENCFF358XLV	data/encode_rna/ENCFF358XLV.bigWig	768	0.3	sum_sqrt	RNA:HFFc6
410	ENCFF081XYH	data/encode_rna/ENCFF081XYH.bigWig	768	0.3	sum_sqrt	RNA:ectodermal cell originated from HUES64
411	ENCFF853SNW	data/encode_rna/ENCFF853SNW.bigWig	768	0.3	sum_sqrt	RNA:CD14-positive monocyte
412	ENCFF136ZVX	data/encode_rna/ENCFF136ZVX.bigWig	768	0.3	sum_sqrt	RNA:K562 cytosolic fraction
413	ENCFF362PNM	data/encode_rna/ENCFF362PNM.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
414	ENCFF167XOI	data/encode_rna/ENCFF167XOI.bigWig	768	0.3	sum_sqrt	RNA:liver tissue female child (4 years) and with nonobstructive coronary artery disease; liver tissue male adult (32 years)
415	ENCFF248QVA	data/encode_rna/ENCFF248QVA.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue female adult (53 years)
416	ENCFF733YEJ	data/encode_rna/ENCFF733YEJ.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue male adult (87 years)
417	ENCFF939BQK	data/encode_rna/ENCFF939BQK.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue male adult (87 years)
418	ENCFF123PSX	data/encode_rna/ENCFF123PSX.bigWig	768	0.3	sum_sqrt	RNA:sigmoid colon tissue male child (3 years)
419	ENCFF367NBV	data/encode_rna/ENCFF367NBV.bigWig	768	0.3	sum_sqrt	RNA:right renal cortex interstitium tissue male embryo (105 days)
420	ENCFF330EUN	data/encode_rna/ENCFF330EUN.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
421	ENCFF807KQZ	data/encode_rna/ENCFF807KQZ.bigWig	768	0.3	sum_sqrt	RNA:transverse colon tissue female adult (51 years)
422	ENCFF493OET	data/encode_rna/ENCFF493OET.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of left lung tissue female adult (53 years)
423	ENCFF309YCI	data/encode_rna/ENCFF309YCI.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue male embryo (91 days)
424	ENCFF251CIC	data/encode_rna/ENCFF251CIC.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
425	ENCFF563MLL	data/encode_rna/ENCFF563MLL.bigWig	768	0.3	sum_sqrt	RNA:left renal pelvis tissue male embryo (120 days)
426	ENCFF808KRP	data/encode_rna/ENCFF808KRP.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue female child (16 years)
427	ENCFF515TIF	data/encode_rna/ENCFF515TIF.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
428	ENCFF251HQX	data/encode_rna/ENCFF251HQX.bigWig	768	0.3	sum_sqrt	RNA:left renal cortex interstitium tissue male embryo (105 days)
429	ENCFF092QIW	data/encode_rna/ENCFF092QIW.bigWig	768	0.3	sum_sqrt	RNA:osteocyte
430	ENCFF474MDU	data/encode_rna/ENCFF474MDU.bigWig	768	0.3	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
431	ENCFF743FLM	data/encode_rna/ENCFF743FLM.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; naive B cell
432	ENCFF737SYB	data/encode_rna/ENCFF737SYB.bigWig	768	0.3	sum_sqrt	RNA:PC-3
433	ENCFF581PRF	data/encode_rna/ENCFF581PRF.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue female embryo
434	ENCFF035NBN	data/encode_rna/ENCFF035NBN.bigWig	768	0.3	sum_sqrt	RNA:HFFc6
435	ENCFF110RPH	data/encode_rna/ENCFF110RPH.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue male embryo (97 days)
436	ENCFF188MTB	data/encode_rna/ENCFF188MTB.bigWig	768	0.3	sum_sqrt	RNA:IMR-90
437	ENCFF391XHF	data/encode_rna/ENCFF391XHF.bigWig	768	0.3	sum_sqrt	RNA:renal pelvis tissue male embryo (91 days)
438	ENCFF520NHF	data/encode_rna/ENCFF520NHF.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of left lung tissue female adult (51 years)
439	ENCFF121ZPH	data/encode_rna/ENCFF121ZPH.bigWig	768	0.3	sum_sqrt	RNA:endothelial cell
440	ENCFF833YCY	data/encode_rna/ENCFF833YCY.bigWig	768	0.3	sum_sqrt	RNA:thoracic aorta tissue male adult (37 years)
441	ENCFF210MJF	data/encode_rna/ENCFF210MJF.bigWig	768	0.3	sum_sqrt	RNA:pancreas tissue female adult (59 years)
442	ENCFF103NIX	data/encode_rna/ENCFF103NIX.bigWig	768	0.3	sum_sqrt	RNA:mesodermal cell originated from HUES64
443	ENCFF774PKK	data/encode_rna/ENCFF774PKK.bigWig	768	0.3	sum_sqrt	RNA:heart right ventricle tissue male adult (34 years)
444	ENCFF261LJW	data/encode_rna/ENCFF261LJW.bigWig	768	0.3	sum_sqrt	RNA:mammary stem cell female adult (22 years)
445	ENCFF169FHE	data/encode_rna/ENCFF169FHE.bigWig	768	0.3	sum_sqrt	RNA:breast epithelium tissue female adult (53 years)
446	ENCFF472LKR	data/encode_rna/ENCFF472LKR.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell
447	ENCFF671DKT	data/encode_rna/ENCFF671DKT.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue female adult (51 years)
448	ENCFF957KMU	data/encode_rna/ENCFF957KMU.bigWig	768	0.3	sum_sqrt	RNA:renal cortex interstitium tissue male embryo (97 days)
449	ENCFF237QNH	data/encode_rna/ENCFF237QNH.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
450	ENCFF603PIL	data/encode_rna/ENCFF603PIL.bigWig	768	0.3	sum_sqrt	RNA:breast epithelium tissue female adult (51 years)
451	ENCFF841CUM	data/encode_rna/ENCFF841CUM.bigWig	768	0.3	sum_sqrt	RNA:heart right ventricle tissue male child (3 years)
452	ENCFF485JGG	data/encode_rna/ENCFF485JGG.bigWig	768	0.3	sum_sqrt	RNA:skeletal muscle myoblast
453	ENCFF030XBO	data/encode_rna/ENCFF030XBO.bigWig	768	0.3	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
454	ENCFF224GPU	data/encode_rna/ENCFF224GPU.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue male embryo (91 days)
455	ENCFF846ZCR	data/encode_rna/ENCFF846ZCR.bigWig	768	0.3	sum_sqrt	RNA:muscle of leg tissue male embryo (101 days)
456	ENCFF327YQU	data/encode_rna/ENCFF327YQU.bigWig	768	0.3	sum_sqrt	RNA:lower lobe of left lung tissue male adult (60 years)
457	ENCFF214DTC	data/encode_rna/ENCFF214DTC.bigWig	768	0.3	sum_sqrt	RNA:urinary bladder tissue male child (3 years)
458	ENCFF804LUI	data/encode_rna/ENCFF804LUI.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue female adult (30 years)
459	ENCFF011JWL	data/encode_rna/ENCFF011JWL.bigWig	768	0.3	sum_sqrt	RNA:B cell male adult (37 years)
460	ENCFF542BVY	data/encode_rna/ENCFF542BVY.bigWig	768	0.3	sum_sqrt	RNA:Peyer's patch tissue female adult (51 years)
461	ENCFF498TQF	data/encode_rna/ENCFF498TQF.bigWig	768	0.3	sum_sqrt	RNA:suprapubic skin tissue female adult (53 years)
462	ENCFF634WOM	data/encode_rna/ENCFF634WOM.bigWig	768	0.3	sum_sqrt	RNA:WTC11
463	ENCFF436OWO	data/encode_rna/ENCFF436OWO.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 50 uM C646 for 12 hours
464	ENCFF283IQC	data/encode_rna/ENCFF283IQC.bigWig	768	0.3	sum_sqrt	RNA:foreskin keratinocyte male newborn
465	ENCFF263KEJ	data/encode_rna/ENCFF263KEJ.bigWig	768	0.3	sum_sqrt	RNA:right atrium auricular region tissue female adult (51 years)
466	ENCFF286TKQ	data/encode_rna/ENCFF286TKQ.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
467	ENCFF318EJE	data/encode_rna/ENCFF318EJE.bigWig	768	0.3	sum_sqrt	RNA:lower leg skin tissue male adult (54 years)
468	ENCFF223MUU	data/encode_rna/ENCFF223MUU.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (37 years)
469	ENCFF992XOR	data/encode_rna/ENCFF992XOR.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue male embryo
470	ENCFF064BKZ	data/encode_rna/ENCFF064BKZ.bigWig	768	0.3	sum_sqrt	RNA:chorion tissue female embryo (40 weeks)
471	ENCFF735XXE	data/encode_rna/ENCFF735XXE.bigWig	768	0.3	sum_sqrt	RNA:CD14-positive monocyte
472	ENCFF884TVR	data/encode_rna/ENCFF884TVR.bigWig	768	0.3	sum_sqrt	RNA:thymus tissue male embryo (113 days)
473	ENCFF144BNP	data/encode_rna/ENCFF144BNP.bigWig	768	0.3	sum_sqrt	RNA:Caco-2
474	ENCFF163BTT	data/encode_rna/ENCFF163BTT.bigWig	768	0.3	sum_sqrt	RNA:cerebellum tissue male embryo (20 weeks)
475	ENCFF561TMR	data/encode_rna/ENCFF561TMR.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue male adult (37 years)
476	ENCFF911JBW	data/encode_rna/ENCFF911JBW.bigWig	768	0.3	sum_sqrt	RNA:endodermal cell originated from HUES64
477	ENCFF291GNY	data/encode_rna/ENCFF291GNY.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)
478	ENCFF213LRI	data/encode_rna/ENCFF213LRI.bigWig	768	0.3	sum_sqrt	RNA:esophagus squamous epithelium tissue male adult (54 years)
479	ENCFF400CHK	data/encode_rna/ENCFF400CHK.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue male embryo
480	ENCFF685FCX	data/encode_rna/ENCFF685FCX.bigWig	768	0.3	sum_sqrt	RNA:suprapubic skin tissue female adult (51 years)
481	ENCFF947KGU	data/encode_rna/ENCFF947KGU.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue male embryo (108 days)
482	ENCFF715SXQ	data/encode_rna/ENCFF715SXQ.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
483	ENCFF697OAU	data/encode_rna/ENCFF697OAU.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue embryo
484	ENCFF263ZRO	data/encode_rna/ENCFF263ZRO.bigWig	768	0.3	sum_sqrt	RNA:gastroesophageal sphincter tissue male adult (54 years)
485	ENCFF181QTI	data/encode_rna/ENCFF181QTI.bigWig	768	0.3	sum_sqrt	RNA:H7
486	ENCFF470HTA	data/encode_rna/ENCFF470HTA.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD8-positive, alpha-beta memory T cell
487	ENCFF952UWM	data/encode_rna/ENCFF952UWM.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 nM Chaetocin for 4 hours
488	ENCFF535TIX	data/encode_rna/ENCFF535TIX.bigWig	768	0.3	sum_sqrt	RNA:prostate gland tissue male adult (37 years)
489	ENCFF143EWZ	data/encode_rna/ENCFF143EWZ.bigWig	768	0.3	sum_sqrt	RNA:kidney tissue female embryo (108 days)
490	ENCFF089GUP	data/encode_rna/ENCFF089GUP.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue female embryo (105 days)
491	ENCFF849BKN	data/encode_rna/ENCFF849BKN.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of left lung tissue male adult (60 years)
492	ENCFF388QFN	data/encode_rna/ENCFF388QFN.bigWig	768	0.3	sum_sqrt	RNA:mesodermal cell originated from HUES64
493	ENCFF845DJW	data/encode_rna/ENCFF845DJW.bigWig	768	0.3	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
494	ENCFF754ZRA	data/encode_rna/ENCFF754ZRA.bigWig	768	0.3	sum_sqrt	RNA:psoas muscle tissue female adult (30 years)
495	ENCFF560FVE	data/encode_rna/ENCFF560FVE.bigWig	768	0.3	sum_sqrt	RNA:subcutaneous adipose tissue tissue female adult (53 years)
496	ENCFF672AXQ	data/encode_rna/ENCFF672AXQ.bigWig	768	0.3	sum_sqrt	RNA:right lobe of liver tissue female adult (53 years)
497	ENCFF280YRS	data/encode_rna/ENCFF280YRS.bigWig	768	0.3	sum_sqrt	RNA:A375
498	ENCFF833QMT	data/encode_rna/ENCFF833QMT.bigWig	768	0.3	sum_sqrt	RNA:esophagus squamous epithelium tissue female adult (51 years)
499	ENCFF089SDX	data/encode_rna/ENCFF089SDX.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue female adult (30 years)
500	ENCFF693XEN	data/encode_rna/ENCFF693XEN.bigWig	768	0.3	sum_sqrt	RNA:GM23248
501	ENCFF672RNN	data/encode_rna/ENCFF672RNN.bigWig	768	0.3	sum_sqrt	RNA:colonic mucosa tissue female child (16 years)
502	ENCFF709QRA	data/encode_rna/ENCFF709QRA.bigWig	768	0.3	sum_sqrt	RNA:left ventricle myocardium inferior tissue male adult (60 years)
503	ENCFF481CMO	data/encode_rna/ENCFF481CMO.bigWig	768	0.3	sum_sqrt	RNA:hindlimb muscle tissue male embryo (120 days)
504	ENCFF344YVW	data/encode_rna/ENCFF344YVW.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 uM Crizotinib for 4 hours
505	ENCFF670XJQ	data/encode_rna/ENCFF670XJQ.bigWig	768	0.3	sum_sqrt	RNA:endocrine pancreas tissue male adult (45 years)
506	ENCFF027CXS	data/encode_rna/ENCFF027CXS.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue male embryo (101 days)
507	ENCFF849FLT	data/encode_rna/ENCFF849FLT.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue female embryo (120 days)
508	ENCFF901ATL	data/encode_rna/ENCFF901ATL.bigWig	768	0.3	sum_sqrt	RNA:pancreas tissue female adult (47 years)
509	ENCFF069OIK	data/encode_rna/ENCFF069OIK.bigWig	768	0.3	sum_sqrt	RNA:gastroesophageal sphincter tissue male adult (37 years)
510	ENCFF113MGH	data/encode_rna/ENCFF113MGH.bigWig	768	0.3	sum_sqrt	RNA:K562 nuclear fraction
511	ENCFF007LJG	data/encode_rna/ENCFF007LJG.bigWig	768	0.3	sum_sqrt	RNA:muscle of trunk tissue female embryo (120 days)
512	ENCFF101SYV	data/encode_rna/ENCFF101SYV.bigWig	768	0.3	sum_sqrt	RNA:thyroid gland tissue male adult (37 years)
513	ENCFF646ZZQ	data/encode_rna/ENCFF646ZZQ.bigWig	768	0.3	sum_sqrt	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
514	ENCFF298CPL	data/encode_rna/ENCFF298CPL.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue female embryo (98 days)
515	ENCFF636BRP	data/encode_rna/ENCFF636BRP.bigWig	768	0.3	sum_sqrt	RNA:amnion tissue female embryo (40 weeks)
516	ENCFF790DEA	data/encode_rna/ENCFF790DEA.bigWig	768	0.3	sum_sqrt	RNA:HT1080
517	ENCFF709BGZ	data/encode_rna/ENCFF709BGZ.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; IgD-negative memory B cell
518	ENCFF257QQB	data/encode_rna/ENCFF257QQB.bigWig	768	0.3	sum_sqrt	RNA:H1
519	ENCFF982JPV	data/encode_rna/ENCFF982JPV.bigWig	768	0.3	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
520	ENCFF808EKP	data/encode_rna/ENCFF808EKP.bigWig	768	0.3	sum_sqrt	RNA:HepG2 membrane fraction
521	ENCFF595DZY	data/encode_rna/ENCFF595DZY.bigWig	768	0.3	sum_sqrt	RNA:spinal cord tissue female embryo (113 days)
522	ENCFF876MLB	data/encode_rna/ENCFF876MLB.bigWig	768	0.3	sum_sqrt	RNA:right renal pelvis tissue male embryo (120 days)
523	ENCFF684FER	data/encode_rna/ENCFF684FER.bigWig	768	0.3	sum_sqrt	RNA:Peyer's patch tissue female adult (53 years)
524	ENCFF089BOJ	data/encode_rna/ENCFF089BOJ.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (21 years)
525	ENCFF844CIZ	data/encode_rna/ENCFF844CIZ.bigWig	768	0.3	sum_sqrt	RNA:muscle of leg tissue male embryo (97 days)
526	ENCFF713ZMW	data/encode_rna/ENCFF713ZMW.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue male embryo (96 days)
527	ENCFF728QLF	data/encode_rna/ENCFF728QLF.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female embryo (108 days)
528	ENCFF410QZX	data/encode_rna/ENCFF410QZX.bigWig	768	0.3	sum_sqrt	RNA:lower leg skin tissue female adult (51 years)
529	ENCFF150UWD	data/encode_rna/ENCFF150UWD.bigWig	768	0.3	sum_sqrt	RNA:HeLa-S3
530	ENCFF707WTD	data/encode_rna/ENCFF707WTD.bigWig	768	0.3	sum_sqrt	RNA:stimulated activated CD8-positive, alpha-beta T cell male adult (21 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
531	ENCFF146DMX	data/encode_rna/ENCFF146DMX.bigWig	768	0.3	sum_sqrt	RNA:right renal pelvis tissue male embryo (105 days)
532	ENCFF085JXX	data/encode_rna/ENCFF085JXX.bigWig	768	0.3	sum_sqrt	RNA:right lung tissue female embryo (108 days)
533	ENCFF489SFV	data/encode_rna/ENCFF489SFV.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue embryo (96 days)
534	ENCFF866JMO	data/encode_rna/ENCFF866JMO.bigWig	768	0.3	sum_sqrt	RNA:amnion tissue embryo (16 weeks)
535	ENCFF274TDF	data/encode_rna/ENCFF274TDF.bigWig	768	0.3	sum_sqrt	RNA:A673
536	ENCFF565XVW	data/encode_rna/ENCFF565XVW.bigWig	768	0.3	sum_sqrt	RNA:endodermal cell originated from H1
537	ENCFF744BTD	data/encode_rna/ENCFF744BTD.bigWig	768	0.3	sum_sqrt	RNA:chorionic villus tissue male embryo (16 weeks)
538	ENCFF488KNY	data/encode_rna/ENCFF488KNY.bigWig	768	0.3	sum_sqrt	RNA:right lung tissue female embryo (105 days)
539	ENCFF917RKL	data/encode_rna/ENCFF917RKL.bigWig	768	0.3	sum_sqrt	RNA:HepG2
540	ENCFF951UGT	data/encode_rna/ENCFF951UGT.bigWig	768	0.3	sum_sqrt	RNA:muscle of leg tissue male embryo (97 days)
541	ENCFF104NDB	data/encode_rna/ENCFF104NDB.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
542	ENCFF233HOM	data/encode_rna/ENCFF233HOM.bigWig	768	0.3	sum_sqrt	RNA:psoas muscle tissue female adult (61 years)
543	ENCFF047ADC	data/encode_rna/ENCFF047ADC.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 nM Bortezomib for 4 hours
544	ENCFF637ANZ	data/encode_rna/ENCFF637ANZ.bigWig	768	0.3	sum_sqrt	RNA:SJCRH30
545	ENCFF218MMR	data/encode_rna/ENCFF218MMR.bigWig	768	0.3	sum_sqrt	RNA:SK-N-DZ cytosolic fraction
546	ENCFF898IHN	data/encode_rna/ENCFF898IHN.bigWig	768	0.3	sum_sqrt	RNA:pancreas tissue female adult (30 years)
547	ENCFF212QRL	data/encode_rna/ENCFF212QRL.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female embryo (110 days)
548	ENCFF025THJ	data/encode_rna/ENCFF025THJ.bigWig	768	0.3	sum_sqrt	RNA:right atrium auricular region tissue female adult (53 years)
549	ENCFF231VPQ	data/encode_rna/ENCFF231VPQ.bigWig	768	0.3	sum_sqrt	RNA:neuronal stem cell originated from H1
550	ENCFF387SJN	data/encode_rna/ENCFF387SJN.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue male embryo (105 days)
551	ENCFF462KBX	data/encode_rna/ENCFF462KBX.bigWig	768	0.3	sum_sqrt	RNA:psoas muscle tissue female adult (41 years)
552	ENCFF254PWG	data/encode_rna/ENCFF254PWG.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue male embryo (120 days)
553	ENCFF470VWE	data/encode_rna/ENCFF470VWE.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue male embryo (97 days)
554	ENCFF788FRD	data/encode_rna/ENCFF788FRD.bigWig	768	0.3	sum_sqrt	RNA:pancreas tissue female adult (41 years)
555	ENCFF228AHT	data/encode_rna/ENCFF228AHT.bigWig	768	0.3	sum_sqrt	RNA:A172
556	ENCFF591XND	data/encode_rna/ENCFF591XND.bigWig	768	0.3	sum_sqrt	RNA:Caki2
557	ENCFF201RLE	data/encode_rna/ENCFF201RLE.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell
558	ENCFF304TWT	data/encode_rna/ENCFF304TWT.bigWig	768	0.3	sum_sqrt	RNA:NCI-H460 cytosolic fraction
559	ENCFF731FYT	data/encode_rna/ENCFF731FYT.bigWig	768	0.3	sum_sqrt	RNA:body of pancreas tissue female adult (53 years)
560	ENCFF520RFL	data/encode_rna/ENCFF520RFL.bigWig	768	0.3	sum_sqrt	RNA:H1
561	ENCFF568PWV	data/encode_rna/ENCFF568PWV.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell
562	ENCFF034RBU	data/encode_rna/ENCFF034RBU.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of left lung tissue female adult (61 years)
563	ENCFF426JDT	data/encode_rna/ENCFF426JDT.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue female embryo (98 days)
564	ENCFF086SRN	data/encode_rna/ENCFF086SRN.bigWig	768	0.3	sum_sqrt	RNA:ectodermal cell originated from HUES64
565	ENCFF827UHC	data/encode_rna/ENCFF827UHC.bigWig	768	0.3	sum_sqrt	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
566	ENCFF199MXA	data/encode_rna/ENCFF199MXA.bigWig	768	0.3	sum_sqrt	RNA:K562 insoluble cytoplasmic fraction
567	ENCFF694EBG	data/encode_rna/ENCFF694EBG.bigWig	768	0.3	sum_sqrt	RNA:excitatory neuron genetically modified (insertion) using TALEN inserting M. musculus Neurog2 originated from WTC11
568	ENCFF407ZDP	data/encode_rna/ENCFF407ZDP.bigWig	768	0.3	sum_sqrt	RNA:K562 membrane fraction
569	ENCFF018NXB	data/encode_rna/ENCFF018NXB.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell
570	ENCFF455CDH	data/encode_rna/ENCFF455CDH.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
571	ENCFF297NQG	data/encode_rna/ENCFF297NQG.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue male adult (34 years)
572	ENCFF065NBH	data/encode_rna/ENCFF065NBH.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 1% DMSO for 12 hours
573	ENCFF007ZBY	data/encode_rna/ENCFF007ZBY.bigWig	768	0.3	sum_sqrt	RNA:gastrocnemius medialis tissue female adult (51 years)
574	ENCFF097CWH	data/encode_rna/ENCFF097CWH.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue female adult (30 years)
575	ENCFF585HTZ	data/encode_rna/ENCFF585HTZ.bigWig	768	0.3	sum_sqrt	RNA:K562
576	ENCFF458QQU	data/encode_rna/ENCFF458QQU.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue male child (3 years)
577	ENCFF973BSN	data/encode_rna/ENCFF973BSN.bigWig	768	0.3	sum_sqrt	RNA:esophagus muscularis mucosa tissue female adult (51 years)
578	ENCFF383RPD	data/encode_rna/ENCFF383RPD.bigWig	768	0.3	sum_sqrt	RNA:bronchus fibroblast of lung
579	ENCFF824QUG	data/encode_rna/ENCFF824QUG.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue female embryo (105 days)
